line_idx,template_id,raw,normalized_raw,template_text
7195,383,"2025-10-18T03:52:48.412375Z INFO prod.auth-svc/auth-svc-004 [eu-central-1 node-033] rid=- uid=user-4568 tid=48988d54-34f6-4ca4-975d-46b41a6d1c1e - Payment processed orderId=50fe08cd-ff8e-4e3a-a28c-209b2072ccf6 amount=630.44 currency=INR gateway=stripe authCode=96f5da5f-852","INFO prod.auth-svc/auth-svc-004 [eu-central-1 node-033] rid=- uid=user-4568 tid=<UUID> - Payment processed orderId=<UUID> amount=630.44 currency=INR gateway=stripe authCode=96f5da5f-852","INFO <*> <*> <*> rid=- <*> <*> - Payment processed orderId=<UUID> <*> <*> <*> <*>"
7196,782,"2025-10-18T07:46:02.067489Z INFO staging.order-svc/order-svc-002 [us-west-2 node-046] rid=7a7cfedf-c34c-42b4-bf57-0f6476ae392a uid=user-5383 tid=b0e23379-439b-405f-af4b-3d94cc4906a3 - Retrying http_call attempt=3 backoff=915ms reason=circuit_open","INFO staging.order-svc/order-svc-002 [us-west-2 node-046] rid=<UUID> uid=user-5383 tid=<UUID> - Retrying http_call attempt=3 backoff=915ms reason=circuit_open","INFO staging.order-svc/order-svc-002 [us-west-2 node-046] rid=<UUID> uid=user-5383 tid=<UUID> - Retrying http_call attempt=3 backoff=915ms reason=circuit_open"
7197,281,"ts=2025-10-18T05:32:31.605331Z level=WARN ns=dev svc=payment-svc pod=payment-svc-004 region=us-east-1 host=node-019 rid=d3b10839-db28-405b-a75d-cd23135fd86f uid=- tid=- msg=Completed_job_id=2d1d6059-fdef-439e-a478-eda1cd3f77f3_result=SUCCESS_duration=9424ms","ts=2025-10-18T05:<PORT>:<PORT>.605331Z level=WARN ns=dev svc=payment-svc pod=payment-svc-004 region=us-east-1 host=node-019 rid=<UUID> uid=- tid=- msg=Completed_job_id=2d1d6059-fdef-439e-a478-eda1cd3f77f3_result=SUCCESS_duration=9424ms","<*> <*> ns=dev <*> <*> region=us-east-1 <*> rid=<UUID> uid=- tid=- <*>"
7198,102,"ts=2025-10-18T07:21:23.822483Z level=ERROR ns=prod svc=order-svc pod=order-svc-003 region=us-east-1 host=node-018 rid=- uid=- tid=- msg=Inventory_reserved_sku=SKU-00362_qty=163_orderId=f0f14435-507e-49d8-a31d-879cacbe6a39","ts=2025-10-18T07:<PORT>:<PORT>.822483Z level=ERROR ns=prod svc=order-svc pod=order-svc-003 region=us-east-1 host=node-018 rid=- uid=- tid=- msg=Inventory_reserved_sku=SKU-00362_qty=163_orderId=<UUID>","<*> <*> ns=prod <*> <*> region=us-east-1 <*> rid=- uid=- tid=- <*>"
7199,53,"2025-10-18T17:11:12.845931Z WARN prod.gateway/gateway-003 [eu-central-1 node-042] rid=- uid=- tid=- - Kafka poll batchSize=4868 lag=50603 topic=orders","WARN prod.gateway/gateway-003 [eu-central-1 node-042] rid=- uid=- tid=- - Kafka poll batchSize=4868 lag=50603 topic=orders","WARN <*> [eu-central-1 <*> rid=- uid=- tid=- - <*> <*> <*> <*> <*>"
7200,178,"2025-10-18T19:54:03.073526Z WARN staging.auth-svc/auth-svc-008 [eu-central-1 node-001] rid=- uid=user-6586 tid=9ccfe563-f1cc-44f3-b873-f242b07625b9 - Order state transition orderId=25be9e18-ce2f-4449-b6b8-52e1ac63b21d from=SHIPPED to=CANCELLED","WARN staging.auth-svc/auth-svc-008 [eu-central-1 node-001] rid=- uid=user-6586 tid=<UUID> - Order state transition orderId=<UUID> from=SHIPPED to=CANCELLED","WARN <*> <*> <*> <*> <*> <*> - Order state transition orderId=<UUID> <*> <*>"
7201,783,"2025-10-18T11:24:27.471804Z ERROR prod.payment-svc/payment-svc-007 [eu-central-1 node-004] rid=- uid=user-3585 tid=a3b6b4b6-b1c1-410e-a657-915baf9c8712 - Received request POST /payment/charge status=200 latency=536ms bytes=3354939","ERROR prod.payment-svc/payment-svc-007 [eu-central-1 node-004] rid=- uid=user-3585 tid=<UUID> - Received request POST /payment/charge status=200 latency=536ms bytes=3354939","ERROR prod.payment-svc/payment-svc-007 [eu-central-1 node-004] rid=- uid=user-3585 tid=<UUID> - Received request POST /payment/charge status=200 latency=536ms bytes=3354939"
7202,404,"ts=2025-10-18T20:55:39.128347Z level=DEBUG ns=prod svc=auth-svc pod=auth-svc-006 region=us-west-2 host=node-011 rid=- uid=- tid=3b433440-726e-4518-b709-837a28bbdefb msg=Started_job_name=cleanup-temp_id=a34631d3-97c0-4896-aac8-51c54bbb4be4_cron=0_2_*_*_*","ts=2025-10-18T20:<PORT>:<PORT>.128347Z level=DEBUG ns=prod svc=auth-svc pod=auth-svc-006 region=us-west-2 host=node-011 rid=- uid=- tid=<UUID> msg=Started_job_name=cleanup-temp_id=a34631d3-97c0-4896-aac8-51c54bbb4be4_cron=0_2_*_*_*","<*> level=DEBUG <*> <*> <*> region=us-west-2 <*> rid=- uid=- tid=<UUID> <*>"
7203,304,"2025-10-18T13:00:19.183927Z INFO prod.gateway/gateway-008 [us-east-1 node-025] rid=- uid=- tid=f209fb43-fc8c-4e8f-bc0f-9d8a20037c2c - Permission denied for user=user-3525 resource=/orders action=update","INFO prod.gateway/gateway-008 [us-east-1 node-025] rid=- uid=- tid=<UUID> - Permission denied for user=user-3525 resource=/orders action=update","INFO <*> <*> <*> rid=- <*> <*> - Permission denied for <*> <*> <*>"
7204,102,"ts=2025-10-18T16:23:19.536242Z level=DEBUG ns=prod svc=gateway pod=gateway-005 region=us-east-1 host=node-032 rid=- uid=- tid=- msg=Cache_DEL_key=3c85e6b4_ttl=2175s_hit=False","ts=2025-10-18T16:<PORT>:<PORT>.536242Z level=DEBUG ns=prod svc=gateway pod=gateway-005 region=us-east-1 host=node-032 rid=- uid=- tid=- msg=Cache_DEL_key=3c85e6b4_ttl=2175s_hit=False","<*> <*> ns=prod <*> <*> region=us-east-1 <*> rid=- uid=- tid=- <*>"
7205,784,"ts=2025-10-18T12:45:48.465534Z level=WARN ns=staging svc=metrics-collector pod=metrics-collector-003 region=eu-central-1 host=node-044 rid=- uid=user-9587 tid=51ce1999-cc18-4be1-8f30-990d87581409 msg=Drained_75538_messages_from_queue=q-payments","ts=2025-10-18T12:<PORT>:<PORT>.465534Z level=WARN ns=staging svc=metrics-collector pod=metrics-collector-003 region=eu-central-1 host=node-044 rid=- uid=user-9587 tid=<UUID> msg=Drained_75538_messages_from_queue=q-payments","ts=2025-10-18T12:<PORT>:<PORT>.465534Z level=WARN ns=staging svc=metrics-collector pod=metrics-collector-003 region=eu-central-1 host=node-044 rid=- uid=user-9587 tid=<UUID> msg=Drained_75538_messages_from_queue=q-payments"
7206,785,"2025-10-18T02:55:23.801364Z WARN prod.order-svc/order-svc-008 [us-east-1 node-009] rid=- uid=- tid=- - Cache GET key=582b75d3 ttl=967s hit=False","WARN prod.order-svc/order-svc-008 [us-east-1 node-009] rid=- uid=- tid=- - Cache GET key=582b75d3 ttl=967s hit=False","WARN prod.order-svc/order-svc-008 [us-east-1 node-009] rid=- uid=- tid=- - Cache GET key=582b75d3 ttl=967s hit=False"
7207,336,"{""ts"":""2025-10-18T13:12:54.749732Z"",""level"":""INFO"",""service"":""gateway"",""namespace"":""prod"",""pod"":""gateway-005"",""region"":""eu-central-1"",""host"":""node-001"",""request_id"":""13a1b939-c357-4d0e-9ee4-36e0e059c6ec"",""user_id"":null,""trace_id"":null,""message"":""Payment processed orderId=68576e14-548f-4908-852c-bd02e9d4b9fc amount=505.19 currency=EUR gateway=adyen authCode=5af33b5c-ff1""}","{""ts"":""2025-10-18T13:<PORT>:<PORT>.749732Z"",""level"":""INFO"",""service"":""gateway"",""namespace"":""prod"",""pod"":""gateway-005"",""region"":""eu-central-1"",""host"":""node-001"",""request_id"":""<UUID>"",""user_id"":null,""trace_id"":null,""message"":""Payment processed orderId=<UUID> amount=505.19 currency=EUR gateway=adyen authCode=5af33b5c-ff1""}","<*> processed orderId=<UUID> <*> <*> gateway=adyen <*>"
7208,62,"ts=2025-10-18T20:49:57.636302Z level=INFO ns=prod svc=loki-ingestor pod=loki-ingestor-003 region=us-west-2 host=node-026 rid=d0583768-b171-4510-b1e7-51a7b0619b03 uid=- tid=- msg=Drained_69666_messages_from_queue=q-orders","ts=2025-10-18T20:<PORT>:<PORT>.636302Z level=INFO ns=prod svc=loki-ingestor pod=loki-ingestor-003 region=us-west-2 host=node-026 rid=<UUID> uid=- tid=- msg=Drained_69666_messages_from_queue=q-orders","<*> level=INFO ns=prod <*> <*> <*> <*> rid=<UUID> uid=- tid=- <*>"
7209,786,"2025-10-18T23:10:45.304178Z WARN dev.kafka-consumer/kafka-consumer-007 [us-west-2 node-038] rid=- uid=user-9435 tid=84588089-8a53-40c9-98cb-faef4c608bb4 - Completed job id=aaff2cc1-9269-4acb-b501-c32687e7b45c result=FAILED duration=14942ms","WARN dev.kafka-consumer/kafka-consumer-007 [us-west-2 node-038] rid=- uid=user-9435 tid=<UUID> - Completed job id=<UUID> result=FAILED duration=14942ms","WARN dev.kafka-consumer/kafka-consumer-007 [us-west-2 node-038] rid=- uid=user-9435 tid=<UUID> - Completed job id=<UUID> result=FAILED duration=14942ms"
7210,73,"{""ts"":""2025-10-18T10:17:48.729920Z"",""level"":""INFO"",""service"":""auth-svc"",""namespace"":""prod"",""pod"":""auth-svc-002"",""region"":""eu-central-1"",""host"":""node-020"",""request_id"":""f99ece0f-7e4e-49a6-bef6-6a557b73f552"",""user_id"":null,""trace_id"":null,""message"":""Out of memory risk: rss=5612MB heap=2899MB limit=9951MB""}","{""ts"":""2025-10-18T10:<PORT>:<PORT>.729920Z"",""level"":""INFO"",""service"":""auth-svc"",""namespace"":""prod"",""pod"":""auth-svc-002"",""region"":""eu-central-1"",""host"":""node-020"",""request_id"":""<UUID>"",""user_id"":null,""trace_id"":null,""message"":""Out of memory risk: rss=5612MB heap=2899MB limit=9951MB""}","<*> of memory risk: <*> <*> <*>"
7211,98,"{""ts"":""2025-10-18T21:35:10.793970Z"",""level"":""WARN"",""service"":""payment-svc"",""namespace"":""prod"",""pod"":""payment-svc-007"",""region"":""us-west-2"",""host"":""node-020"",""request_id"":null,""user_id"":null,""trace_id"":""27f1e919-3aeb-4116-957a-1ff899962f98"",""message"":""CPU usage high: container_cpu=0.55 cores node_load=3.18""}","{""ts"":""2025-10-18T21:<PORT>:<PORT>.793970Z"",""level"":""WARN"",""service"":""payment-svc"",""namespace"":""prod"",""pod"":""payment-svc-007"",""region"":""us-west-2"",""host"":""node-020"",""request_id"":null,""user_id"":null,""trace_id"":""<UUID>"",""message"":""CPU usage high: container_cpu=0.55 cores node_load=3.18""}","<*> usage high: <*> cores <*>"
7212,125,"{""ts"":""2025-10-18T13:48:03.730959Z"",""level"":""INFO"",""service"":""payment-svc"",""namespace"":""staging"",""pod"":""payment-svc-006"",""region"":""eu-central-1"",""host"":""node-001"",""request_id"":null,""user_id"":null,""trace_id"":null,""message"":""Persisted entity type=Payment id=737972e9-db62-44c5-9653-f3090f589859 duration=1755ms""}","{""ts"":""2025-10-18T13:<PORT>:<PORT>.730959Z"",""level"":""INFO"",""service"":""payment-svc"",""namespace"":""staging"",""pod"":""payment-svc-006"",""region"":""eu-central-1"",""host"":""node-001"",""request_id"":null,""user_id"":null,""trace_id"":null,""message"":""Persisted entity type=Payment id=<UUID> duration=1755ms""}","<*> entity <*> id=<UUID> <*>"
7213,117,"2025-10-18T22:44:10.722058Z INFO staging.payment-svc/payment-svc-002 [us-east-1 node-035] rid=3f4685d9-2b3f-4bdf-a744-f4fceed60a10 uid=user-62 tid=1e164b8d-9e1a-487e-b719-e3fd9a6c4689 - Out of memory risk: rss=3036MB heap=1562MB limit=7493MB","INFO staging.payment-svc/payment-svc-002 [us-east-1 node-035] rid=<UUID> uid=user-62 tid=<UUID> - Out of memory risk: rss=3036MB heap=1562MB limit=7493MB","INFO <*> <*> <*> <*> <*> <*> - Out of memory risk: <*> <*> <*>"
7214,454,"ts=2025-10-18T04:41:36.645321Z level=DEBUG ns=prod svc=loki-ingestor pod=loki-ingestor-007 region=us-east-1 host=node-002 rid=753c2508-0504-4ba4-aebe-3c977b18fbe9 uid=- tid=- msg=Loki_ingested_lines=57746_stream=stdout_bytes=1158967","ts=2025-10-18T04:<PORT>:<PORT>.645321Z level=DEBUG ns=prod svc=loki-ingestor pod=loki-ingestor-007 region=us-east-1 host=node-002 rid=<UUID> uid=- tid=- msg=Loki_ingested_lines=57746_stream=stdout_bytes=1158967","<*> <*> ns=prod <*> <*> region=us-east-1 <*> rid=<UUID> uid=- tid=- <*>"
7215,66,"2025-10-18T08:29:35.556445Z INFO dev.kafka-consumer/kafka-consumer-005 [us-east-1 node-025] rid=- uid=- tid=- - Completed job id=f9b5ca5e-6c24-4b62-bcf5-ed172326fb89 result=SUCCESS duration=5297ms","INFO dev.kafka-consumer/kafka-consumer-005 [us-east-1 node-025] rid=- uid=- tid=- - Completed job id=<UUID> result=SUCCESS duration=5297ms","INFO <*> <*> <*> <*> <*> tid=- - Completed job id=<UUID> <*> <*>"
7216,122,"2025-10-18T05:48:36.958629Z INFO prod.loki-ingestor/loki-ingestor-001 [us-west-2 node-031] rid=- uid=- tid=- - Received request GET /health status=404 latency=2257ms bytes=2262851","INFO prod.loki-ingestor/loki-ingestor-001 [us-west-2 node-031] rid=- uid=- tid=- - Received request GET /health status=404 latency=2257ms bytes=2262851","INFO <*> [us-west-2 <*> <*> uid=- <*> - Received request <*> <*> <*> <*> <*>"
7217,62,"ts=2025-10-18T21:43:44.137333Z level=INFO ns=prod svc=gateway pod=gateway-006 region=eu-central-1 host=node-032 rid=29224b9d-21b0-4126-b249-9d98d206bcbd uid=- tid=- msg=User_user-8236_authenticated_via_oauth2_ip=187.11.88.27","ts=2025-10-18T21:<PORT>:<PORT>.137333Z level=INFO ns=prod svc=gateway pod=gateway-006 region=eu-central-1 host=node-032 rid=<UUID> uid=- tid=- msg=User_user-8236_authenticated_via_oauth2_ip=<IP>","<*> level=INFO ns=prod <*> <*> <*> <*> rid=<UUID> uid=- tid=- <*>"
7218,596,"2025-10-18T14:56:04.598752Z DEBUG prod.kafka-consumer/kafka-consumer-001 [eu-central-1 node-027] rid=- uid=- tid=- - Retrying publish_event attempt=4 backoff=2638ms reason=connection_reset","DEBUG prod.kafka-consumer/kafka-consumer-001 [eu-central-1 node-027] rid=- uid=- tid=- - Retrying publish_event attempt=4 backoff=2638ms reason=connection_reset","DEBUG <*> [eu-central-1 <*> rid=- <*> tid=- - Retrying <*> <*> <*> <*>"
7219,234,"2025-10-18T22:23:00.107503Z INFO prod.loki-ingestor/loki-ingestor-005 [us-east-1 node-006] rid=2864a4c8-85eb-4218-a4d0-a5617d5b4af8 uid=- tid=7737821d-87dd-4b1b-b779-853593fa68d5 - Heartbeat ok uptime=79046s connections=7947","INFO prod.loki-ingestor/loki-ingestor-005 [us-east-1 node-006] rid=<UUID> uid=- tid=<UUID> - Heartbeat ok uptime=79046s connections=7947","INFO <*> <*> <*> rid=<UUID> <*> <*> - Heartbeat ok <*> <*>"
7220,52,"ts=2025-10-18T00:55:35.220006Z level=INFO ns=staging svc=metrics-collector pod=metrics-collector-004 region=us-east-1 host=node-037 rid=- uid=- tid=- msg=Payment_processed_orderId=18f7db65-6683-41ef-be01-6432268b94f8_amount=317.34_currency=USD_gateway=adyen_authCode=eb49dc93-eaf","ts=2025-10-18T00:<PORT>:<PORT>.220006Z level=INFO ns=staging svc=metrics-collector pod=metrics-collector-004 region=us-east-1 host=node-037 rid=- uid=- tid=- msg=Payment_processed_orderId=18f7db65-6683-41ef-be01-6432268b94f8_amount=317.34_currency=USD_gateway=adyen_authCode=eb49dc93-eaf","<*> <*> ns=staging svc=metrics-collector <*> region=us-east-1 <*> <*> uid=- tid=- <*>"
7221,57,"ts=2025-10-18T19:43:05.947361Z level=INFO ns=staging svc=loki-ingestor pod=loki-ingestor-003 region=us-east-1 host=node-048 rid=- uid=- tid=13ae4d7e-1d14-4240-8437-7ce137cf6d8a msg=Inventory_reserved_sku=SKU-00225_qty=120_orderId=c99f5c93-d90f-498c-8ed1-5e7e8c2f98b4","ts=2025-10-18T19:<PORT>:<PORT>.947361Z level=INFO ns=staging svc=loki-ingestor pod=loki-ingestor-003 region=us-east-1 host=node-048 rid=- uid=- tid=<UUID> msg=Inventory_reserved_sku=SKU-00225_qty=120_orderId=<UUID>","<*> <*> ns=staging <*> <*> region=us-east-1 <*> rid=- uid=- tid=<UUID> <*>"
7222,198,"2025-10-18T00:13:24.285218Z TRACE dev.auth-svc/auth-svc-006 [us-west-2 node-048] rid=- uid=- tid=- - Cache GET key=4944774e ttl=3473s hit=True","TRACE dev.auth-svc/auth-svc-006 [us-west-2 node-048] rid=- uid=- tid=- - Cache GET key=4944774e ttl=3473s hit=True","TRACE <*> [us-west-2 <*> rid=- uid=- tid=- - <*> <*> <*> <*> <*>"
7223,192,"2025-10-18T06:41:18.871361Z WARN dev.auth-svc/auth-svc-003 [eu-central-1 node-016] rid=b6dc3416-4952-44ba-956f-1c3a2e3eed87 uid=- tid=60b0796f-1eb1-40b3-bad3-1d0740e08d75 - Persisted entity type=InventoryItem id=8b1cb858-1768-4ade-81dc-fc346dd66a96 duration=585ms","WARN dev.auth-svc/auth-svc-003 [eu-central-1 node-016] rid=<UUID> uid=- tid=<UUID> - Persisted entity type=InventoryItem id=<UUID> duration=585ms","WARN <*> <*> <*> <*> uid=- <*> - Persisted entity <*> id=<UUID> <*>"
7224,73,"{""ts"":""2025-10-18T12:41:10.724625Z"",""level"":""INFO"",""service"":""loki-ingestor"",""namespace"":""prod"",""pod"":""loki-ingestor-005"",""region"":""eu-central-1"",""host"":""node-020"",""request_id"":""ee9c0f93-10c8-404f-ad1e-d7f9f19f5e69"",""user_id"":null,""trace_id"":""3634c114-7529-4b80-a331-704293f33703"",""message"":""Out of memory risk: rss=1831MB heap=2744MB limit=5782MB""}","{""ts"":""2025-10-18T12:<PORT>:<PORT>.724625Z"",""level"":""INFO"",""service"":""loki-ingestor"",""namespace"":""prod"",""pod"":""loki-ingestor-005"",""region"":""eu-central-1"",""host"":""node-020"",""request_id"":""<UUID>"",""user_id"":null,""trace_id"":""<UUID>"",""message"":""Out of memory risk: rss=1831MB heap=2744MB limit=5782MB""}","<*> of memory risk: <*> <*> <*>"
7225,79,"2025-10-18T06:36:43.551674Z ERROR prod.loki-ingestor/loki-ingestor-003 [eu-central-1 node-029] rid=c47b0aa2-8ccc-4f59-9245-aed64b3c1716 uid=- tid=- - Retrying db_query attempt=3 backoff=2163ms reason=rate_limited","ERROR prod.loki-ingestor/loki-ingestor-003 [eu-central-1 node-029] rid=<UUID> uid=- tid=- - Retrying db_query attempt=3 backoff=2163ms reason=rate_limited","ERROR <*> <*> <*> <*> uid=- tid=- - Retrying db_query <*> <*> <*>"
7226,787,"{""ts"":""2025-10-18T12:30:19.957186Z"",""level"":""INFO"",""service"":""loki-ingestor"",""namespace"":""staging"",""pod"":""loki-ingestor-002"",""region"":""us-west-2"",""host"":""node-034"",""request_id"":null,""user_id"":null,""trace_id"":""e481dc45-3d2d-4176-a162-473cf47e41b5"",""message"":""Heartbeat ok uptime=4557s connections=406""}","{""ts"":""2025-10-18T12:<PORT>:<PORT>.957186Z"",""level"":""INFO"",""service"":""loki-ingestor"",""namespace"":""staging"",""pod"":""loki-ingestor-002"",""region"":""us-west-2"",""host"":""node-034"",""request_id"":null,""user_id"":null,""trace_id"":""<UUID>"",""message"":""Heartbeat ok uptime=4557s connections=406""}","{""ts"":""2025-10-18T12:<PORT>:<PORT>.957186Z"",""level"":""INFO"",""service"":""loki-ingestor"",""namespace"":""staging"",""pod"":""loki-ingestor-002"",""region"":""us-west-2"",""host"":""node-034"",""request_id"":null,""user_id"":null,""trace_id"":""<UUID>"",""message"":""Heartbeat ok uptime=4557s connections=406""}"
7227,68,"2025-10-18T14:55:35.346844Z INFO prod.order-svc/order-svc-005 [eu-central-1 node-022] rid=- uid=- tid=- - Order state transition orderId=8681785f-1c7c-4b06-ab20-4d3351de25c1 from=DELIVERED to=CANCELLED","INFO prod.order-svc/order-svc-005 [eu-central-1 node-022] rid=- uid=- tid=- - Order state transition orderId=<UUID> from=DELIVERED to=CANCELLED","INFO <*> <*> <*> <*> <*> <*> - Order state transition orderId=<UUID> <*> <*>"
7228,237,"ts=2025-10-18T11:13:09.659047Z level=INFO ns=prod svc=metrics-collector pod=metrics-collector-004 region=us-west-2 host=node-046 rid=- uid=user-4630 tid=- msg=Order_state_transition_orderId=a17967dd-540a-4b81-93be-3803adbeaa1b_from=PAID_to=SHIPPED","ts=2025-10-18T11:<PORT>:<PORT>.659047Z level=INFO ns=prod svc=metrics-collector pod=metrics-collector-004 region=us-west-2 host=node-046 rid=- uid=user-4630 tid=- msg=Order_state_transition_orderId=a17967dd-540a-4b81-93be-3803adbeaa1b_from=PAID_to=SHIPPED","<*> level=INFO ns=prod <*> <*> region=us-west-2 <*> rid=- <*> tid=- <*>"
7229,172,"2025-10-18T14:09:29.872053Z INFO prod.payment-svc/payment-svc-003 [us-east-1 node-031] rid=dd23f1e0-8daa-4858-aefc-663ba725db07 uid=- tid=- - Kafka poll batchSize=1213 lag=65471 topic=bot_metrics","INFO prod.payment-svc/payment-svc-003 [us-east-1 node-031] rid=<UUID> uid=- tid=- - Kafka poll batchSize=1213 lag=65471 topic=bot_metrics","INFO <*> [us-east-1 <*> rid=<UUID> uid=- tid=- - <*> <*> <*> <*> <*>"
7230,99,"{""ts"":""2025-10-18T02:07:54.027407Z"",""level"":""INFO"",""service"":""metrics-collector"",""namespace"":""staging"",""pod"":""metrics-collector-005"",""region"":""us-east-1"",""host"":""node-032"",""request_id"":null,""user_id"":""user-5060"",""trace_id"":null,""message"":""Permission denied for user=user-6044 resource=/inventory action=write""}","{""ts"":""2025-10-18T02:<PORT>:<PORT>.027407Z"",""level"":""INFO"",""service"":""metrics-collector"",""namespace"":""staging"",""pod"":""metrics-collector-005"",""region"":""us-east-1"",""host"":""node-032"",""request_id"":null,""user_id"":""user-5060"",""trace_id"":null,""message"":""Permission denied for user=user-6044 resource=/inventory action=write""}","<*> denied for <*> <*> action=write""}"
7231,225,"2025-10-18T20:22:25.007789Z INFO prod.payment-svc/payment-svc-004 [us-east-1 node-030] rid=- uid=user-954 tid=fb4eef4b-d7fc-4217-9f4d-15cf8a8b761a - Cache SET key=c6dbc094 ttl=2370s hit=False","INFO prod.payment-svc/payment-svc-004 [us-east-1 node-030] rid=- uid=user-954 tid=<UUID> - Cache SET key=c6dbc094 ttl=2370s hit=False","INFO <*> [us-east-1 node-030] rid=- <*> tid=<UUID> - <*> <*> <*> <*> <*>"
