line_idx,template_id,raw,domain_id,category,sub_type,confidence,reasons,label_band
6865,1,[Sun Dec 04 19:50:51 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6866,2,[Sun Dec 04 19:50:55 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6867,3,[Sun Dec 04 19:50:57 2005] [notice] jk2_init() Found child 1834 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6868,2,[Sun Dec 04 19:50:55 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6869,1,[Sun Dec 04 19:51:16 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6870,2,[Sun Dec 04 19:51:18 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6871,3,[Sun Dec 04 19:51:43 2005] [notice] jk2_init() Found child 1835 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6872,3,[Sun Dec 04 19:51:52 2005] [notice] jk2_init() Found child 1836 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6873,3,[Sun Dec 04 19:51:52 2005] [notice] jk2_init() Found child 1837 in scoreboard slot 7,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6874,1,[Sun Dec 04 19:51:54 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6875,2,[Sun Dec 04 19:51:54 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6876,1,[Sun Dec 04 19:51:54 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6877,2,[Sun Dec 04 19:51:54 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6878,1,[Sun Dec 04 19:51:54 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6879,2,[Sun Dec 04 19:51:54 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6880,3,[Sun Dec 04 19:56:51 2005] [notice] jk2_init() Found child 1851 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6881,3,[Sun Dec 04 19:56:51 2005] [notice] jk2_init() Found child 1852 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6882,3,[Sun Dec 04 19:56:51 2005] [notice] jk2_init() Found child 1853 in scoreboard slot 7,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6883,3,[Sun Dec 04 19:56:51 2005] [notice] jk2_init() Found child 1850 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6884,1,[Sun Dec 04 19:56:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6885,2,[Sun Dec 04 19:56:53 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6886,1,[Sun Dec 04 19:56:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6887,2,[Sun Dec 04 19:56:53 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6888,1,[Sun Dec 04 19:56:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6889,2,[Sun Dec 04 19:56:53 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6890,1,[Sun Dec 04 19:56:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6891,2,[Sun Dec 04 19:56:53 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6892,3,[Sun Dec 04 20:01:00 2005] [notice] jk2_init() Found child 1861 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6893,3,[Sun Dec 04 20:01:00 2005] [notice] jk2_init() Found child 1862 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6894,3,[Sun Dec 04 20:01:30 2005] [notice] jk2_init() Found child 1867 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6895,3,[Sun Dec 04 20:01:30 2005] [notice] jk2_init() Found child 1864 in scoreboard slot 7,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6896,3,[Sun Dec 04 20:01:30 2005] [notice] jk2_init() Found child 1868 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6897,3,[Sun Dec 04 20:01:30 2005] [notice] jk2_init() Found child 1863 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6898,1,[Sun Dec 04 20:01:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6899,1,[Sun Dec 04 20:01:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6900,1,[Sun Dec 04 20:01:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6901,1,[Sun Dec 04 20:01:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6902,2,[Sun Dec 04 20:01:37 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6903,2,[Sun Dec 04 20:01:37 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6904,2,[Sun Dec 04 20:01:37 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6905,2,[Sun Dec 04 20:01:37 2005] [error] mod_jk child workerEnv in error state 7,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6906,3,[Sun Dec 04 20:05:55 2005] [notice] jk2_init() Found child 1887 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6907,3,[Sun Dec 04 20:05:55 2005] [notice] jk2_init() Found child 1885 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6908,3,[Sun Dec 04 20:05:55 2005] [notice] jk2_init() Found child 1888 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6909,3,[Sun Dec 04 20:05:55 2005] [notice] jk2_init() Found child 1886 in scoreboard slot 7,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6910,1,[Sun Dec 04 20:05:58 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6911,2,[Sun Dec 04 20:05:59 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6912,1,[Sun Dec 04 20:05:59 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6913,2,[Sun Dec 04 20:05:59 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6914,1,[Sun Dec 04 20:05:59 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6915,2,[Sun Dec 04 20:05:59 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6916,1,[Sun Dec 04 20:05:59 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6917,2,[Sun Dec 04 20:05:59 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6918,3,[Sun Dec 04 20:11:09 2005] [notice] jk2_init() Found child 1899 in scoreboard slot 7,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6919,3,[Sun Dec 04 20:11:09 2005] [notice] jk2_init() Found child 1900 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6920,3,[Sun Dec 04 20:11:09 2005] [notice] jk2_init() Found child 1901 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6921,3,[Sun Dec 04 20:11:09 2005] [notice] jk2_init() Found child 1898 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6922,1,[Sun Dec 04 20:11:14 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6923,2,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6924,1,[Sun Dec 04 20:11:14 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6925,2,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6926,1,[Sun Dec 04 20:11:14 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6927,2,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6928,1,[Sun Dec 04 20:11:14 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6929,2,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6930,3,[Sun Dec 04 20:16:10 2005] [notice] jk2_init() Found child 1912 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6931,3,[Sun Dec 04 20:16:10 2005] [notice] jk2_init() Found child 1915 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6932,3,[Sun Dec 04 20:16:10 2005] [notice] jk2_init() Found child 1913 in scoreboard slot 7,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6933,3,[Sun Dec 04 20:16:10 2005] [notice] jk2_init() Found child 1914 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6934,1,[Sun Dec 04 20:16:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6935,1,[Sun Dec 04 20:16:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6936,1,[Sun Dec 04 20:16:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6937,1,[Sun Dec 04 20:16:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6938,2,[Sun Dec 04 20:16:15 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6939,2,[Sun Dec 04 20:16:15 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6940,2,[Sun Dec 04 20:16:15 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6941,2,[Sun Dec 04 20:16:15 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6942,3,[Sun Dec 04 20:20:57 2005] [notice] jk2_init() Found child 1931 in scoreboard slot 7,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6943,3,[Sun Dec 04 20:21:09 2005] [notice] jk2_init() Found child 1932 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6944,3,[Sun Dec 04 20:21:08 2005] [notice] jk2_init() Found child 1933 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6945,1,[Sun Dec 04 20:21:21 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6946,1,[Sun Dec 04 20:21:31 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6947,1,[Sun Dec 04 20:21:31 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6948,3,[Sun Dec 04 20:21:37 2005] [notice] jk2_init() Found child 1934 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6949,2,[Sun Dec 04 20:21:36 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6950,1,[Sun Dec 04 20:22:09 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6951,3,[Sun Dec 04 20:22:12 2005] [notice] jk2_init() Found child 1936 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6952,3,[Sun Dec 04 20:22:12 2005] [notice] jk2_init() Found child 1935 in scoreboard slot 7,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6953,1,[Sun Dec 04 20:22:49 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6954,2,[Sun Dec 04 20:22:52 2005] [error] mod_jk child workerEnv in error state 7,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6955,3,[Sun Dec 04 20:22:57 2005] [notice] jk2_init() Found child 1937 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6956,3,[Sun Dec 04 20:23:12 2005] [notice] jk2_init() Found child 1938 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6957,3,[Sun Dec 04 20:24:45 2005] [notice] jk2_init() Found child 1950 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6958,3,[Sun Dec 04 20:24:45 2005] [notice] jk2_init() Found child 1951 in scoreboard slot 7,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6959,3,[Sun Dec 04 20:24:45 2005] [notice] jk2_init() Found child 1949 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6960,3,[Sun Dec 04 20:24:45 2005] [notice] jk2_init() Found child 1948 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6961,1,[Sun Dec 04 20:24:49 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6962,2,[Sun Dec 04 20:24:49 2005] [error] mod_jk child workerEnv in error state 8,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6963,1,[Sun Dec 04 20:24:49 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6964,2,[Sun Dec 04 20:24:49 2005] [error] mod_jk child workerEnv in error state 8,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6965,1,[Sun Dec 04 20:24:49 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6966,2,[Sun Dec 04 20:24:49 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6967,1,[Sun Dec 04 20:24:49 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6968,2,[Sun Dec 04 20:24:49 2005] [error] mod_jk child workerEnv in error state 7,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6969,3,[Sun Dec 04 20:26:10 2005] [notice] jk2_init() Found child 1957 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6970,1,[Sun Dec 04 20:26:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 12.0 for 1,relevant
6971,2,[Sun Dec 04 20:26:54 2005] [error] mod_jk child workerEnv in error state 6,apache,Error,FailureEvent,0.75,error_keyword_hit,relevant
6972,3,[Sun Dec 04 20:26:58 2005] [notice] jk2_init() Found child 1959 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6973,3,[Sun Dec 04 20:26:58 2005] [notice] jk2_init() Found child 1958 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6974,3,[Sun Dec 04 20:27:43 2005] [notice] jk2_init() Found child 1961 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6975,3,[Sun Dec 04 20:28:00 2005] [notice] jk2_init() Found child 1962 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6976,3,[Sun Dec 04 20:28:00 2005] [notice] jk2_init() Found child 1963 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6977,3,[Sun Dec 04 20:28:26 2005] [notice] jk2_init() Found child 1964 in scoreboard slot 7,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6978,3,[Sun Dec 04 20:28:39 2005] [notice] jk2_init() Found child 1966 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6979,3,[Sun Dec 04 20:28:39 2005] [notice] jk2_init() Found child 1967 in scoreboard slot 9,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6980,3,[Sun Dec 04 20:28:39 2005] [notice] jk2_init() Found child 1965 in scoreboard slot 8,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6981,3,[Sun Dec 04 20:29:34 2005] [notice] jk2_init() Found child 1970 in scoreboard slot 6,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
6982,3,[Sun Dec 04 20:30:59 2005] [notice] jk2_init() Found child 1984 in scoreboard slot 10,apache,Warning,PerformanceDrift,0.5,value 2005.0 > 10.0x median 11.0 for 3,relevant
